Number of Single-Level Fields:
      43
Length of each field:
      167.000
                                            Calday
  2.5885400e+02  2.5897900e+02  2.5910400e+02  2.5922900e+02  2.5935400e+02
  2.5947900e+02  2.5960400e+02  2.5972900e+02  2.5985400e+02  2.5997900e+02
  2.6010400e+02  2.6022900e+02  2.6035400e+02  2.6047900e+02  2.6060400e+02
  2.6072900e+02  2.6085400e+02  2.6097900e+02  2.6110400e+02  2.6122900e+02
  2.6135400e+02  2.6147900e+02  2.6160400e+02  2.6172900e+02  2.6185400e+02
  2.6197900e+02  2.6210400e+02  2.6222900e+02  2.6235400e+02  2.6247900e+02
  2.6260400e+02  2.6272900e+02  2.6285400e+02  2.6297900e+02  2.6310400e+02
  2.6322900e+02  2.6335400e+02  2.6347900e+02  2.6360400e+02  2.6372900e+02
  2.6385400e+02  2.6397900e+02  2.6410400e+02  2.6422900e+02  2.6435400e+02
  2.6447900e+02  2.6460400e+02  2.6472900e+02  2.6485400e+02  2.6497900e+02
  2.6510400e+02  2.6522900e+02  2.6535400e+02  2.6547900e+02  2.6560400e+02
  2.6572900e+02  2.6585400e+02  2.6597900e+02  2.6610400e+02  2.6622900e+02
  2.6635400e+02  2.6647900e+02  2.6660400e+02  2.6672900e+02  2.6685400e+02
  2.6697900e+02  2.6710400e+02  2.6722900e+02  2.6735400e+02  2.6747900e+02
  2.6760400e+02  2.6772900e+02  2.6785400e+02  2.6797900e+02  2.6810400e+02
  2.6822900e+02  2.6835400e+02  2.6847900e+02  2.6860400e+02  2.6872900e+02
  2.6885400e+02  2.6897900e+02  2.6910400e+02  2.6922900e+02  2.6935400e+02
  2.6947900e+02  2.6960400e+02  2.6972900e+02  2.6985400e+02  2.6997900e+02
  2.7010400e+02  2.7022900e+02  2.7035400e+02  2.7047900e+02  2.7060400e+02
  2.7072900e+02  2.7085400e+02  2.7097900e+02  2.7110400e+02  2.7122900e+02
  2.7135400e+02  2.7147900e+02  2.7160400e+02  2.7172900e+02  2.7185400e+02
  2.7197900e+02  2.7210400e+02  2.7222900e+02  2.7235400e+02  2.7247900e+02
  2.7260400e+02  2.7272900e+02  2.7285400e+02  2.7297900e+02  2.7310400e+02
  2.7322900e+02  2.7335400e+02  2.7347900e+02  2.7360400e+02  2.7372900e+02
  2.7385400e+02  2.7397900e+02  2.7410400e+02  2.7422900e+02  2.7435400e+02
  2.7447900e+02  2.7460400e+02  2.7472900e+02  2.7485400e+02  2.7497900e+02
  2.7510400e+02  2.7522900e+02  2.7535400e+02  2.7547900e+02  2.7560400e+02
  2.7572900e+02  2.7585400e+02  2.7597900e+02  2.7610400e+02  2.7622900e+02
  2.7635400e+02  2.7647900e+02  2.7660400e+02  2.7672900e+02  2.7685400e+02
  2.7697900e+02  2.7710400e+02  2.7722900e+02  2.7735400e+02  2.7747900e+02
  2.7760400e+02  2.7772900e+02  2.7785400e+02  2.7797900e+02  2.7810400e+02
  2.7822900e+02  2.7835400e+02  2.7847900e+02  2.7860400e+02  2.7872900e+02
  2.7885400e+02  2.7897900e+02  2.7910400e+02  2.7922900e+02  2.7935400e+02
  2.7947900e+02  2.7960400e+02
                                              Year
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03  1.9970000e+03
