Number of Single-Level Fields:
      46
Length of each field:
      166.000
                                            Calday
  6.1729198e+01  6.1854198e+01  6.1979198e+01  6.2104198e+01  6.2229198e+01
  6.2354198e+01  6.2479198e+01  6.2604198e+01  6.2729198e+01  6.2854198e+01
  6.2979198e+01  6.3104198e+01  6.3229198e+01  6.3354198e+01  6.3479198e+01
  6.3604198e+01  6.3729198e+01  6.3854198e+01  6.3979198e+01  6.4104202e+01
  6.4229202e+01  6.4354202e+01  6.4479202e+01  6.4604202e+01  6.4729202e+01
  6.4854202e+01  6.4979202e+01  6.5104202e+01  6.5229202e+01  6.5354202e+01
  6.5479202e+01  6.5604202e+01  6.5729202e+01  6.5854202e+01  6.5979202e+01
  6.6104202e+01  6.6229202e+01  6.6354202e+01  6.6479202e+01  6.6604202e+01
  6.6729202e+01  6.6854202e+01  6.6979202e+01  6.7104202e+01  6.7229202e+01
  6.7354202e+01  6.7479202e+01  6.7604202e+01  6.7729202e+01  6.7854202e+01
  6.7979202e+01  6.8104202e+01  6.8229202e+01  6.8354202e+01  6.8479202e+01
  6.8604202e+01  6.8729202e+01  6.8854202e+01  6.8979202e+01  6.9104202e+01
  6.9229202e+01  6.9354202e+01  6.9479202e+01  6.9604202e+01  6.9729202e+01
  6.9854202e+01  6.9979202e+01  7.0104202e+01  7.0229202e+01  7.0354202e+01
  7.0479202e+01  7.0604202e+01  7.0729202e+01  7.0854202e+01  7.0979202e+01
  7.1104202e+01  7.1229202e+01  7.1354202e+01  7.1479202e+01  7.1604202e+01
  7.1729202e+01  7.1854202e+01  7.1979202e+01  7.2104202e+01  7.2229202e+01
  7.2354202e+01  7.2479202e+01  7.2604202e+01  7.2729202e+01  7.2854202e+01
  7.2979202e+01  7.3104202e+01  7.3229202e+01  7.3354202e+01  7.3479202e+01
  7.3604202e+01  7.3729202e+01  7.3854202e+01  7.3979202e+01  7.4104202e+01
  7.4229202e+01  7.4354202e+01  7.4479202e+01  7.4604202e+01  7.4729202e+01
  7.4854202e+01  7.4979202e+01  7.5104202e+01  7.5229202e+01  7.5354202e+01
  7.5479202e+01  7.5604202e+01  7.5729202e+01  7.5854202e+01  7.5979202e+01
  7.6104202e+01  7.6229202e+01  7.6354202e+01  7.6479202e+01  7.6604202e+01
  7.6729202e+01  7.6854202e+01  7.6979202e+01  7.7104202e+01  7.7229202e+01
  7.7354202e+01  7.7479202e+01  7.7604202e+01  7.7729202e+01  7.7854202e+01
  7.7979202e+01  7.8104202e+01  7.8229202e+01  7.8354202e+01  7.8479202e+01
  7.8604202e+01  7.8729202e+01  7.8854202e+01  7.8979202e+01  7.9104202e+01
  7.9229202e+01  7.9354202e+01  7.9479202e+01  7.9604202e+01  7.9729202e+01
  7.9854202e+01  7.9979202e+01  8.0104202e+01  8.0229202e+01  8.0354202e+01
  8.0479202e+01  8.0604202e+01  8.0729202e+01  8.0854202e+01  8.0979202e+01
  8.1104202e+01  8.1229202e+01  8.1354202e+01  8.1479202e+01  8.1604202e+01
  8.1729202e+01  8.1854202e+01  8.1979202e+01  8.2104202e+01  8.2229202e+01
  8.2354202e+01
                                              Year
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03
                                             Month
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00
                                               Day
  1.0000000e+00  1.0000000e+00  1.0000000e+00  2.0000000e+00  2.0000000e+00
  2.0000000e+00  2.0000000e+00  2.0000000e+00  2.0000000e+00  2.0000000e+00
  2.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00
  3.0000000e+00  3.0000000e+00  3.0000000e+00  3.0000000e+00  4.0000000e+00
  4.0000000e+00  4.0000000e+00  4.0000000e+00  4.0000000e+00  4.0000000e+00
  4.0000000e+00  4.0000000e+00  5.0000000e+00  5.0000000e+00  5.0000000e+00
  5.0000000e+00  5.0000000e+00  5.0000000e+00  5.0000000e+00  5.0000000e+00
  6.0000000e+00  6.0000000e+00  6.0000000e+00  6.0000000e+00  6.0000000e+00
  6.0000000e+00  6.0000000e+00  6.0000000e+00  7.0000000e+00  7.0000000e+00
  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00  7.0000000e+00
  7.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00
  8.0000000e+00  8.0000000e+00  8.0000000e+00  8.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00  9.0000000e+00
  9.0000000e+00  9.0000000e+00  1.0000000e+01  1.0000000e+01  1.0000000e+01
  1.0000000e+01  1.0000000e+01  1.0000000e+01  1.0000000e+01  1.0000000e+01
  1.1000000e+01  1.1000000e+01  1.1000000e+01  1.1000000e+01  1.1000000e+01
  1.1000000e+01  1.1000000e+01  1.1000000e+01  1.2000000e+01  1.2000000e+01
  1.2000000e+01  1.2000000e+01  1.2000000e+01  1.2000000e+01  1.2000000e+01
  1.2000000e+01  1.3000000e+01  1.3000000e+01  1.3000000e+01  1.3000000e+01
  1.3000000e+01  1.3000000e+01  1.3000000e+01  1.3000000e+01  1.4000000e+01
  1.4000000e+01  1.4000000e+01  1.4000000e+01  1.4000000e+01  1.4000000e+01
  1.4000000e+01  1.4000000e+01  1.5000000e+01  1.5000000e+01  1.5000000e+01
  1.5000000e+01  1.5000000e+01  1.5000000e+01  1.5000000e+01  1.5000000e+01
  1.6000000e+01  1.6000000e+01  1.6000000e+01  1.6000000e+01  1.6000000e+01
  1.6000000e+01  1.6000000e+01  1.6000000e+01  1.7000000e+01  1.7000000e+01
  1.7000000e+01  1.7000000e+01  1.7000000e+01  1.7000000e+01  1.7000000e+01
  1.7000000e+01  1.8000000e+01  1.8000000e+01  1.8000000e+01  1.8000000e+01
  1.8000000e+01  1.8000000e+01  1.8000000e+01  1.8000000e+01  1.9000000e+01
  1.9000000e+01  1.9000000e+01  1.9000000e+01  1.9000000e+01  1.9000000e+01
  1.9000000e+01  1.9000000e+01  2.0000000e+01  2.0000000e+01  2.0000000e+01
  2.0000000e+01  2.0000000e+01  2.0000000e+01  2.0000000e+01  2.0000000e+01
  2.1000000e+01  2.1000000e+01  2.1000000e+01  2.1000000e+01  2.1000000e+01
  2.1000000e+01  2.1000000e+01  2.1000000e+01  2.2000000e+01  2.2000000e+01
  2.2000000e+01
                                              Hour
  1.7000000e+01  2.0000000e+01  2.3000000e+01  2.0000000e+00  5.0000000e+00
  8.0000000e+00  1.1000000e+01  1.4000000e+01  1.7000000e+01  2.0000000e+01
  2.3000000e+01  2.0000000e+00  5.0000000e+00  8.0000000e+00  1.1000000e+01
  1.4000000e+01  1.7000000e+01  2.0000000e+01  2.3000000e+01  2.0000000e+00
  5.0000000e+00  8.0000000e+00  1.1000000e+01  1.4000000e+01  1.7000000e+01
  2.0000000e+01  2.3000000e+01  2.0000000e+00  5.0000000e+00  8.0000000e+00
  1.1000000e+01  1.4000000e+01  1.7000000e+01  2.0000000e+01  2.3000000e+01
  2.0000000e+00  5.0000000e+00  8.0000000e+00  1.1000000e+01  1.4000000e+01
  1.7000000e+01  2.0000000e+01  2.3000000e+01  2.0000000e+00  5.0000000e+00
  8.0000000e+00  1.1000000e+01  1.4000000e+01  1.7000000e+01  2.0000000e+01
  2.3000000e+01  2.0000000e+00  5.0000000e+00  8.0000000e+00  1.1000000e+01
  1.4000000e+01  1.7000000e+01  2.0000000e+01  2.3000000e+01  2.0000000e+00
  5.0000000e+00  8.0000000e+00  1.1000000e+01  1.4000000e+01  1.7000000e+01
  2.0000000e+01  2.3000000e+01  2.0000000e+00  5.0000000e+00  8.0000000e+00
  1.1000000e+01  1.4000000e+01  1.7000000e+01  2.0000000e+01  2.3000000e+01
  2.0000000e+00  5.0000000e+00  8.0000000e+00  1.1000000e+01  1.4000000e+01
  1.7000000e+01  2.0000000e+01  2.3000000e+01  2.0000000e+00  5.0000000e+00
